{Blxwp=f,Mulch=t} => {Class=True}
{Mulch=t,R2ar8=t} => {Class=True}
{Mulch=t,Rkxwp=f} => {Class=True}
{Mulch=t,Rimmx=f} => {Class=True}
{Mulch=t,Wkcti=f} => {Class=True}
{Mulch=t,Reskr=f} => {Class=True}
{Bknwy=f,Mulch=t} => {Class=True}
{Blxwp=f,Wkna8=t} => {Class=True}
{Wkna8=t,Wknck=f} => {Class=True}
{Wkna8=t,Wkovl=t} => {Class=True}
{R2ar8=t,Wkna8=t} => {Class=True}
{Bxqsq=f,Wkna8=t} => {Class=True}
{Katri5=n,Wkna8=t} => {Class=True}
{Rkxwp=f,Wkna8=t} => {Class=True}
{Rimmx=f,Wkna8=t} => {Class=True}
{Wkcti=f,Wkna8=t} => {Class=True}
{Reskr=f,Wkna8=t} => {Class=True}
{Bknwy=f,Wkna8=t} => {Class=True}
{Mulch=f,Wkna8=t} => {Class=True}
{Rimmx=f,Skrxp=t} => {Class=True}
{Bkblk=f,Katri5=b} => {Class=True}
{Bkblk=t,Bxqsq=t} => {Class=True}
{Bkxwp=t,Bxqsq=t} => {Class=True}
{Bkxwp=t,Wknck=t} => {Class=True}
{Bkxcr=f,Bkxwp=t} => {Class=True}
{Blxwp=t,Bxqsq=t} => {Class=True}
{Bxqsq=t,Rimmx=f} => {Class=True}
{Bkxcr=t,Wknck=t} => {Class=True}
{Rimmx=f,Wknck=t} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t,Dwipd=l,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t,Dwipd=l,Skrxp=f,Wtoeg=n} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t,Dwipd=l,Katri5=n,Wkcti=f} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t,Dwipd=l,Katri5=n,Reskr=f} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t,Dwipd=l,Katri5=n,Skrxp=f} => {Class=True}
{Bkon8=f,Bkxbq=f,Blxwp=t,Bxqsq=t,Dwipd=l,Katri5=n} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t,Dsopp=f,Dwipd=l,Wkcti=f} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t,Dwipd=l,Wkcti=f,Wkna8=f} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t,Dsopp=f,Dwipd=l,Skrxp=f} => {Class=True}
{Bkon8=f,Bkxbq=f,Blxwp=t,Bxqsq=t,Dsopp=f,Dwipd=l} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t,Dwipd=l,Skrxp=f,Wkna8=f} => {Class=True}
{Bkon8=f,Bkxbq=f,Blxwp=t,Bxqsq=t,Dwipd=l,Wkna8=f} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t,Katri5=n,Skewr=t,Wkcti=f} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t,Katri5=n,Reskr=f,Skewr=t} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t,Katri5=n,Skewr=t,Skrxp=f} => {Class=True}
{Bkon8=f,Bkxbq=f,Blxwp=t,Bxqsq=t,Katri5=n,Skewr=t} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t,Dsopp=f,Skewr=t,Wkcti=f} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t,Skewr=t,Wkcti=f,Wkna8=f} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t,Dsopp=f,Skewr=t,Skrxp=f} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t,Skewr=t,Skrxp=f,Wkna8=f} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t,Katri5=n,Wkcti=f,Wtoeg=n} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t,Katri5=n,Skrxp=f,Wtoeg=n} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t,Dsopp=f,Wkcti=f,Wtoeg=n} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t,Wkcti=f,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t,Dsopp=f,Skrxp=f,Wtoeg=n} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t,Skrxp=f,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkon8=f,Blxwp=t,Bxqsq=t,Cntxt=f,Dwipd=l,Wkpos=t} => {Class=True}
{Bkspr=f,Blxwp=t,Bxqsq=t,Dwipd=l,R2ar8=t,Simpl=f} => {Class=True}
{Bkspr=f,Blxwp=t,Bxqsq=t,R2ar8=t,Reskr=f,Simpl=f} => {Class=True}
{Bkspr=f,Blxwp=t,Bxqsq=t,Dwipd=l,Simpl=f,Wkcti=f} => {Class=True}
{Bkspr=f,Blxwp=t,Bxqsq=t,Dsopp=f,Dwipd=l,Simpl=f} => {Class=True}
{Bkspr=f,Blxwp=t,Bxqsq=t,Dwipd=l,Simpl=f,Wkna8=f} => {Class=True}
{Bkspr=f,Blxwp=t,Bxqsq=t,Simpl=f,Wkcti=f,Wkpos=t} => {Class=True}
{Bkspr=f,Blxwp=t,Bxqsq=t,Dsopp=f,Simpl=f,Wkcti=f} => {Class=True}
{Bkspr=f,Blxwp=t,Bxqsq=t,Simpl=f,Wkcti=f,Wkna8=f} => {Class=True}
{Bkspr=f,Blxwp=t,Bxqsq=t,Dsopp=f,Reskr=f,Simpl=f} => {Class=True}
{Bkspr=f,Blxwp=t,Bxqsq=t,Reskr=f,Simpl=f,Wkna8=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Dwipd=l,R2ar8=t,Simpl=f,Skewr=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Dwipd=l,R2ar8=t,Simpl=f,Wtoeg=n} => {Class=True}
{Blxwp=t,Bxqsq=t,Dwipd=l,R2ar8=t,Reskr=f,Simpl=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Dwipd=l,Katri5=n,Simpl=f,Skewr=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Dwipd=l,Simpl=f,Skewr=t,Wkcti=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Dwipd=l,Reskr=f,Simpl=f,Skewr=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Dsopp=f,Dwipd=l,Simpl=f,Skewr=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Dwipd=l,Simpl=f,Skewr=t,Wkna8=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Dwipd=l,Reskr=f,Simpl=f,Wkpos=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Dwipd=l,Katri5=n,Simpl=f,Wtoeg=n} => {Class=True}
{Blxwp=t,Bxqsq=t,Dwipd=l,Simpl=f,Wkcti=f,Wtoeg=n} => {Class=True}
{Blxwp=t,Bxqsq=t,Dwipd=l,Reskr=f,Simpl=f,Wtoeg=n} => {Class=True}
{Blxwp=t,Bxqsq=t,Dsopp=f,Dwipd=l,Simpl=f,Wtoeg=n} => {Class=True}
{Blxwp=t,Bxqsq=t,Dwipd=l,Simpl=f,Wkna8=f,Wtoeg=n} => {Class=True}
{Blxwp=t,Bxqsq=t,Dwipd=l,Katri5=n,Reskr=f,Simpl=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Dsopp=f,Dwipd=l,Simpl=f,Wkcti=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Dwipd=l,Simpl=f,Wkcti=f,Wkna8=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Dsopp=f,Dwipd=l,Reskr=f,Simpl=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Dwipd=l,Reskr=f,Simpl=f,Wkna8=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Dsopp=f,Simpl=f,Skewr=t,Wkcti=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Simpl=f,Skewr=t,Wkcti=f,Wkna8=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Dsopp=f,Reskr=f,Simpl=f,Skewr=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Reskr=f,Simpl=f,Skewr=t,Wkna8=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Dsopp=f,Simpl=f,Wkcti=f,Wtoeg=n} => {Class=True}
{Blxwp=t,Bxqsq=t,Simpl=f,Wkcti=f,Wkna8=f,Wtoeg=n} => {Class=True}
{Blxwp=t,Bxqsq=t,Dsopp=f,Reskr=f,Simpl=f,Wtoeg=n} => {Class=True}
{Blxwp=t,Bxqsq=t,Reskr=f,Simpl=f,Wkna8=f,Wtoeg=n} => {Class=True}
{Blxwp=t,Bxqsq=t,Dsopp=f,Simpl=f,Skrxp=f,Wkcti=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Simpl=f,Skrxp=f,Wkcti=f,Wkna8=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Dsopp=f,Reskr=f,Simpl=f,Skrxp=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Reskr=f,Simpl=f,Skrxp=f,Wkna8=f} => {Class=True}
{Bkon8=f,Bkona=f,Blxwp=t,Bxqsq=t,Dwipd=l,Wknck=f} => {Class=True}
{Bkona=f,Bkspr=f,Blxwp=t,Bxqsq=t,Dwipd=l,R2ar8=t} => {Class=True}
{Bkspr=f,Blxwp=t,Bxqsq=t,Dwipd=l,Wkcti=f,Wkpos=t} => {Class=True}
{Bkspr=f,Blxwp=t,Bxqsq=t,Dwipd=l,Katri5=n,Skrxp=f} => {Class=True}
{Bkspr=f,Blxwp=t,Bxqsq=t,Dsopp=f,Dwipd=l,Wkcti=f} => {Class=True}
{Bkspr=f,Blxwp=t,Bxqsq=t,Dwipd=l,Wkcti=f,Wkna8=f} => {Class=True}
{Bkspr=f,Blxwp=t,Bxqsq=t,Dwipd=l,Reskr=f,Wkna8=f} => {Class=True}
{Bkspr=f,Blxwp=t,Bxqsq=t,Dwipd=l,Skrxp=f,Wkna8=f} => {Class=True}
{Bkona=f,Bkspr=f,Blxwp=t,Bxqsq=t,Reskr=f,Wkpos=t} => {Class=True}
{Bkona=f,Bkspr=f,Blxwp=t,Bxqsq=t,Katri5=n,Wkcti=f} => {Class=True}
{Bkona=f,Bkspr=f,Blxwp=t,Bxqsq=t,Katri5=n,Reskr=f} => {Class=True}
{Bkblk=f,Bkona=f,Bkspr=f,Blxwp=t,Bxqsq=t,Katri5=n} => {Class=True}
{Bkona=f,Bkspr=f,Blxwp=t,Bxqsq=t,Katri5=n,Skrxp=f} => {Class=True}
{Bkon8=f,Bkona=f,Bkspr=f,Blxwp=t,Bxqsq=t,Katri5=n} => {Class=True}
{Bkona=f,Bkspr=f,Blxwp=t,Bxqsq=t,Wkcti=f,Wkna8=f} => {Class=True}
{Bkona=f,Bkspr=f,Blxwp=t,Bxqsq=t,Reskr=f,Wkna8=f} => {Class=True}
{Bkblk=f,Bkona=f,Bkspr=f,Blxwp=t,Bxqsq=t,Wkna8=f} => {Class=True}
{Bkona=f,Bkspr=f,Blxwp=t,Bxqsq=t,Skrxp=f,Wkna8=f} => {Class=True}
{Bkon8=f,Bkona=f,Bkspr=f,Blxwp=t,Bxqsq=t,Wkna8=f} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Dwipd=l,R2ar8=t,Skewr=t} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Dwipd=l,R2ar8=t,Wtoeg=n} => {Class=True}
{Blxwp=t,Bxqsq=t,Dwipd=l,Katri5=n,Skewr=t,Wkcti=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Dwipd=l,Katri5=n,Reskr=f,Skewr=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Dwipd=l,Katri5=n,Skewr=t,Skrxp=f} => {Class=True}
{Bkon8=f,Blxwp=t,Bxqsq=t,Dwipd=l,Katri5=n,Skewr=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Dsopp=f,Dwipd=l,Skewr=t,Wkcti=f} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Dwipd=l,Skewr=t,Wkcti=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Dwipd=l,Skewr=t,Wkcti=f,Wkna8=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Dsopp=f,Dwipd=l,Reskr=f,Skewr=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Dwipd=l,Reskr=f,Skewr=t,Wkna8=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Dsopp=f,Dwipd=l,Skewr=t,Skrxp=f} => {Class=True}
{Bkon8=f,Blxwp=t,Bxqsq=t,Dsopp=f,Dwipd=l,Skewr=t} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Dwipd=l,Skewr=t,Wkna8=f} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Dwipd=l,Skewr=t,Skrxp=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Dwipd=l,Skewr=t,Skrxp=f,Wkna8=f} => {Class=True}
{Bkon8=f,Blxwp=t,Bxqsq=t,Dwipd=l,Skewr=t,Wkna8=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Dwipd=l,Reskr=f,Wkpos=t,Wtoeg=n} => {Class=True}
{Blxwp=t,Bxqsq=t,Dwipd=l,Katri5=n,Wkcti=f,Wtoeg=n} => {Class=True}
{Blxwp=t,Bxqsq=t,Dwipd=l,Katri5=n,Reskr=f,Wtoeg=n} => {Class=True}
{Blxwp=t,Bxqsq=t,Dwipd=l,Katri5=n,Skrxp=f,Wtoeg=n} => {Class=True}
{Bkon8=f,Blxwp=t,Bxqsq=t,Dwipd=l,Katri5=n,Wtoeg=n} => {Class=True}
{Blxwp=t,Bxqsq=t,Dsopp=f,Dwipd=l,Wkcti=f,Wtoeg=n} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Dwipd=l,Wkcti=f,Wtoeg=n} => {Class=True}
{Blxwp=t,Bxqsq=t,Dwipd=l,Wkcti=f,Wkna8=f,Wtoeg=n} => {Class=True}
{Blxwp=t,Bxqsq=t,Dsopp=f,Dwipd=l,Reskr=f,Wtoeg=n} => {Class=True}
{Blxwp=t,Bxqsq=t,Dwipd=l,Reskr=f,Wkna8=f,Wtoeg=n} => {Class=True}
{Blxwp=t,Bxqsq=t,Dsopp=f,Dwipd=l,Skrxp=f,Wtoeg=n} => {Class=True}
{Bkon8=f,Blxwp=t,Bxqsq=t,Dsopp=f,Dwipd=l,Wtoeg=n} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Dwipd=l,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Dwipd=l,Skrxp=f,Wtoeg=n} => {Class=True}
{Blxwp=t,Bxqsq=t,Dwipd=l,Skrxp=f,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkon8=f,Blxwp=t,Bxqsq=t,Dwipd=l,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Dwipd=l,Katri5=n,Wkcti=f} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Dwipd=l,Katri5=n,Skrxp=f} => {Class=True}
{Bkon8=f,Bkona=f,Blxwp=t,Bxqsq=t,Dwipd=l,Katri5=n} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Dwipd=l,Wkcti=f,Wkna8=f} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Dwipd=l,Skrxp=f,Wkna8=f} => {Class=True}
{Bkon8=f,Bkona=f,Blxwp=t,Bxqsq=t,Dwipd=l,Wkna8=f} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Skewr=t,Wkcti=f,Wkna8=f} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Skewr=t,Skrxp=f,Wkna8=f} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Wkcti=f,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Skrxp=f,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkspr=f,Blxwp=f,Bxqsq=t,Katri5=n,Simpl=t,Wtoeg=n} => {Class=True}
{Bkspr=f,Bkxcr=f,Bxqsq=t,Katri5=n,Simpl=t,Wtoeg=n} => {Class=True}
{Bkspr=f,Bxqsq=t,Katri5=n,R2ar8=t,Simpl=t,Wtoeg=n} => {Class=True}
{Bkspr=f,Bkxwp=f,Bxqsq=t,Katri5=n,Simpl=t,Wtoeg=n} => {Class=True}
{Bkspr=f,Bxqsq=t,Katri5=n,Simpl=t,Wkcti=f,Wtoeg=n} => {Class=True}
{Bkspr=f,Bxqsq=t,Katri5=n,Reskr=f,Simpl=t,Wtoeg=n} => {Class=True}
{Bkspr=f,Bxqsq=t,Katri5=n,Simpl=t,Skrxp=f,Wtoeg=n} => {Class=True}
{Bkon8=f,Bkspr=f,Bxqsq=t,Katri5=n,Simpl=t,Wtoeg=n} => {Class=True}
{Bxqsq=t,Dwipd=l,Katri5=n,Simpl=t,Skrxp=f,Wtoeg=n} => {Class=True}
{Bkxbq=f,Bxqsq=t,Cntxt=t,Katri5=n,Qxmsq=f,Simpl=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,Cntxt=t,Qxmsq=f,Simpl=f,Wkcti=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,Cntxt=t,Qxmsq=f,Reskr=f,Simpl=f} => {Class=True}
{Bkona=f,Bkxbq=f,Bxqsq=t,Cntxt=t,Dsopp=f,Wknck=f} => {Class=True}
{Bkona=f,Bkxbq=f,Bxqsq=t,Cntxt=t,Rxmsq=f,Wknck=f} => {Class=True}
{Bkona=f,Bkxbq=f,Bxqsq=t,Cntxt=t,Qxmsq=f,Wknck=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,Cntxt=t,Dwipd=l,R2ar8=t,Wkcti=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,Cntxt=t,Dwipd=l,Katri5=n,Skrxp=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,Cntxt=t,Dwipd=l,Katri5=n,Qxmsq=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,Cntxt=t,Dsopp=f,Dwipd=l,Wkcti=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,Cntxt=t,Dwipd=l,Rxmsq=f,Wkcti=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,Cntxt=t,Dwipd=l,Qxmsq=f,Wkcti=f} => {Class=True}
{Bxqsq=t,Cntxt=t,Dsopp=f,R2ar8=t,Simpl=f,Wknck=f} => {Class=True}
{Bkona=f,Bxqsq=t,Cntxt=t,R2ar8=t,Simpl=f,Wknck=f} => {Class=True}
{Bxqsq=t,Cntxt=t,R2ar8=t,Rxmsq=f,Simpl=f,Wknck=f} => {Class=True}
{Bxqsq=t,Cntxt=t,Qxmsq=f,R2ar8=t,Simpl=f,Wknck=f} => {Class=True}
{Bkona=f,Bxqsq=t,Cntxt=t,Dwipd=l,Simpl=f,Wknck=f} => {Class=True}
{Bkona=f,Bxqsq=t,Cntxt=t,Reskr=f,Simpl=f,Wknck=f} => {Class=True}
{Bxqsq=t,Cntxt=t,Qxmsq=f,Reskr=f,Simpl=f,Wknck=f} => {Class=True}
{Bkona=f,Bxqsq=t,Cntxt=t,Dsopp=f,Simpl=f,Wknck=f} => {Class=True}
{Bkona=f,Bxqsq=t,Cntxt=t,Rxmsq=f,Simpl=f,Wknck=f} => {Class=True}
{Bkona=f,Bxqsq=t,Cntxt=t,Qxmsq=f,Simpl=f,Wknck=f} => {Class=True}
{Bxqsq=t,Cntxt=t,Dwipd=l,R2ar8=t,Simpl=f,Wkcti=f} => {Class=True}
{Bxqsq=t,Cntxt=t,Qxmsq=f,R2ar8=t,Simpl=f,Wkcti=f} => {Class=True}
{Bxqsq=t,Cntxt=t,Dsopp=f,Dwipd=l,Katri5=n,Simpl=f} => {Class=True}
{Bkona=f,Bxqsq=t,Cntxt=t,Dwipd=l,Katri5=n,Simpl=f} => {Class=True}
{Bxqsq=t,Cntxt=t,Dwipd=l,Katri5=n,Rxmsq=f,Simpl=f} => {Class=True}
{Bxqsq=t,Cntxt=t,Dwipd=l,Katri5=n,Qxmsq=f,Simpl=f} => {Class=True}
{Bxqsq=t,Cntxt=t,Dwipd=l,Reskr=f,Simpl=f,Wkcti=f} => {Class=True}
{Bxqsq=t,Cntxt=t,Dsopp=f,Dwipd=l,Simpl=f,Wkcti=f} => {Class=True}
{Bkona=f,Bxqsq=t,Cntxt=t,Dwipd=l,Simpl=f,Wkcti=f} => {Class=True}
{Bxqsq=t,Cntxt=t,Dwipd=l,Rxmsq=f,Simpl=f,Wkcti=f} => {Class=True}
{Bxqsq=t,Cntxt=t,Dwipd=l,Qxmsq=f,Simpl=f,Wkcti=f} => {Class=True}
{Bxqsq=t,Cntxt=t,Dsopp=f,Dwipd=l,Reskr=f,Simpl=f} => {Class=True}
{Bxqsq=t,Cntxt=t,Dwipd=l,Reskr=f,Rxmsq=f,Simpl=f} => {Class=True}
{Bxqsq=t,Cntxt=t,Dwipd=l,Qxmsq=f,Reskr=f,Simpl=f} => {Class=True}
{Bkona=f,Bxqsq=t,Cntxt=t,Dsopp=f,Simpl=f,Wkcti=f} => {Class=True}
{Bkona=f,Bxqsq=t,Cntxt=t,Rxmsq=f,Simpl=f,Wkcti=f} => {Class=True}
{Bkona=f,Bxqsq=t,Cntxt=t,Qxmsq=f,Simpl=f,Wkcti=f} => {Class=True}
{Bkona=f,Bxqsq=t,Cntxt=t,Dsopp=f,R2ar8=t,Wknck=f} => {Class=True}
{Bkona=f,Bxqsq=t,Cntxt=t,R2ar8=t,Rxmsq=f,Wknck=f} => {Class=True}
{Bkona=f,Bxqsq=t,Cntxt=t,Qxmsq=f,R2ar8=t,Wknck=f} => {Class=True}
{Bkona=f,Bxqsq=t,Cntxt=t,Dsopp=f,Dwipd=l,Wknck=f} => {Class=True}
{Bkona=f,Bxqsq=t,Cntxt=t,Dwipd=l,Rxmsq=f,Wknck=f} => {Class=True}
{Bkona=f,Bxqsq=t,Cntxt=t,Dwipd=l,Qxmsq=f,Wknck=f} => {Class=True}
{Bkona=f,Bxqsq=t,Cntxt=t,Dsopp=f,Reskr=f,Wknck=f} => {Class=True}
{Bkona=f,Bxqsq=t,Cntxt=t,Reskr=f,Rxmsq=f,Wknck=f} => {Class=True}
{Bkona=f,Bxqsq=t,Cntxt=t,Qxmsq=f,Reskr=f,Wknck=f} => {Class=True}
{Bxqsq=t,Cntxt=t,Dsopp=f,Dwipd=l,Katri5=n,R2ar8=t} => {Class=True}
{Bkona=f,Bxqsq=t,Cntxt=t,Dwipd=l,Katri5=n,R2ar8=t} => {Class=True}
{Bxqsq=t,Cntxt=t,Dwipd=l,Katri5=n,R2ar8=t,Rxmsq=f} => {Class=True}
{Bxqsq=t,Cntxt=t,Dwipd=l,Katri5=n,Qxmsq=f,R2ar8=t} => {Class=True}
{Bxqsq=t,Cntxt=t,Dsopp=f,Dwipd=l,R2ar8=t,Wkcti=f} => {Class=True}
{Bkona=f,Bxqsq=t,Cntxt=t,Dwipd=l,R2ar8=t,Wkcti=f} => {Class=True}
{Bxqsq=t,Cntxt=t,Dwipd=l,R2ar8=t,Rxmsq=f,Wkcti=f} => {Class=True}
{Bxqsq=t,Cntxt=t,Dwipd=l,Qxmsq=f,R2ar8=t,Wkcti=f} => {Class=True}
{Bxqsq=t,Cntxt=t,Dsopp=f,Dwipd=l,Katri5=n,Wkcti=f} => {Class=True}
{Bkona=f,Bxqsq=t,Cntxt=t,Dwipd=l,Katri5=n,Wkcti=f} => {Class=True}
{Bxqsq=t,Cntxt=t,Dwipd=l,Katri5=n,Rxmsq=f,Wkcti=f} => {Class=True}
{Bxqsq=t,Cntxt=t,Dwipd=l,Katri5=n,Qxmsq=f,Wkcti=f} => {Class=True}
{Bkona=f,Bxqsq=t,Cntxt=t,Dsopp=f,Dwipd=l,Katri5=n} => {Class=True}
{Bxqsq=t,Cntxt=t,Dsopp=f,Dwipd=l,Katri5=n,Skrxp=f} => {Class=True}
{Bkon8=f,Bxqsq=t,Cntxt=t,Dsopp=f,Dwipd=l,Katri5=n} => {Class=True}
{Bkona=f,Bxqsq=t,Cntxt=t,Dwipd=l,Katri5=n,Rxmsq=f} => {Class=True}
{Bkona=f,Bxqsq=t,Cntxt=t,Dwipd=l,Katri5=n,Skrxp=f} => {Class=True}
{Bkon8=f,Bkona=f,Bxqsq=t,Cntxt=t,Dwipd=l,Katri5=n} => {Class=True}
{Bkona=f,Bxqsq=t,Cntxt=t,Dwipd=l,Katri5=n,Qxmsq=f} => {Class=True}
{Bxqsq=t,Cntxt=t,Dwipd=l,Katri5=n,Rxmsq=f,Skrxp=f} => {Class=True}
{Bkon8=f,Bxqsq=t,Cntxt=t,Dwipd=l,Katri5=n,Rxmsq=f} => {Class=True}
{Bxqsq=t,Cntxt=t,Dwipd=l,Katri5=n,Qxmsq=f,Skrxp=f} => {Class=True}
{Bkon8=f,Bxqsq=t,Cntxt=t,Dwipd=l,Katri5=n,Qxmsq=f} => {Class=True}
{Bxqsq=t,Cntxt=t,Dsopp=f,Dwipd=l,Reskr=f,Wkcti=f} => {Class=True}
{Bkona=f,Bxqsq=t,Cntxt=t,Dsopp=f,Dwipd=l,Wkcti=f} => {Class=True}
{Bkona=f,Bxqsq=t,Cntxt=t,Dwipd=l,Rxmsq=f,Wkcti=f} => {Class=True}
{Bkona=f,Bxqsq=t,Cntxt=t,Dwipd=l,Qxmsq=f,Wkcti=f} => {Class=True}
{Bkxbq=t,Bxqsq=t,Dwipd=l,Simpl=f,Wkcti=f,Wtoeg=n} => {Class=True}
{Bkxbq=t,Bxqsq=t,Dwipd=l,Reskr=f,Simpl=f,Wtoeg=n} => {Class=True}
{Bkxbq=t,Bkxcr=f,Bxqsq=t,Dwipd=l,Wkcti=f,Wtoeg=n} => {Class=True}
{Bkxbq=t,Bxqsq=t,Dwipd=l,R2ar8=t,Wkcti=f,Wtoeg=n} => {Class=True}
{Bkxbq=t,Bxqsq=t,Dwipd=l,Katri5=n,Reskr=f,Wtoeg=n} => {Class=True}
{Bkona=f,Bkxbq=t,Bxqsq=t,Dwipd=l,Katri5=n,Wtoeg=n} => {Class=True}
{Bkona=f,Bkxbq=t,Bxqsq=t,Dwipd=l,Wkcti=f,Wtoeg=n} => {Class=True}
{Bkspr=f,Bkxbq=f,Bxqsq=t,Dsopp=f,Wknck=f,Wtoeg=n} => {Class=True}
{Bkxbq=f,Bxqsq=t,Dwipd=l,R2ar8=t,Skewr=t,Wknck=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,Dsopp=f,Dwipd=l,Wknck=f,Wtoeg=n} => {Class=True}
{Bkxbq=f,Bxqsq=t,Dwipd=l,Katri5=n,R2ar8=t,Wtoeg=n} => {Class=True}
{Bkxbq=f,Bxqsq=t,Dsopp=f,Dwipd=l,Katri5=n,Wtoeg=n} => {Class=True}
{Bkspr=f,Bxqsq=t,Cntxt=f,Dwipd=l,R2ar8=t,Wtoeg=n} => {Class=True}
{Bkspr=f,Bxqsq=t,Cntxt=f,Dwipd=l,Wkpos=t,Wtoeg=n} => {Class=True}
{Bkspr=f,Bxqsq=t,Cntxt=f,Dwipd=l,Katri5=n,Wtoeg=n} => {Class=True}
{Bkspr=f,Bxqsq=t,Cntxt=f,Dwipd=l,Wkna8=f,Wtoeg=n} => {Class=True}
{Bxqsq=t,Cntxt=f,Dwipd=l,R2ar8=t,Reskr=f,Wtoeg=n} => {Class=True}
