{Stlmt=t} => {Class=True}
{Bkon8=t,Bkxwp=t} => {Class=True}
{Bkon8=t,Bxqsq=t} => {Class=True}
{Bkon8=t,Blxwp=t} => {Class=True}
{Bkon8=t,Bkxbq=f} => {Class=True}
{Bxqsq=t,Mulch=t} => {Class=True}
{Bkxcr=t,Mulch=t} => {Class=True}
{Blxwp=f,Mulch=t} => {Class=True}
{Mulch=t,R2ar8=t} => {Class=True}
{Mulch=t,Rkxwp=f} => {Class=True}
{Mulch=t,Rimmx=f} => {Class=True}
{Mulch=t,Wkcti=f} => {Class=True}
{Mulch=t,Reskr=f} => {Class=True}
{Bknwy=f,Mulch=t} => {Class=True}
{Dwipd=g,Wkna8=t} => {Class=True}
{Bkxcr=t,Wkna8=t} => {Class=True}
{Simpl=t,Wkna8=t} => {Class=True}
{Blxwp=f,Wkna8=t} => {Class=True}
{Wkna8=t,Wknck=f} => {Class=True}
{Wkna8=t,Wkovl=t} => {Class=True}
{R2ar8=t,Wkna8=t} => {Class=True}
{Bxqsq=f,Wkna8=t} => {Class=True}
{Katri5=n,Wkna8=t} => {Class=True}
{Rkxwp=f,Wkna8=t} => {Class=True}
{Rimmx=f,Wkna8=t} => {Class=True}
{Wkcti=f,Wkna8=t} => {Class=True}
{Reskr=f,Wkna8=t} => {Class=True}
{Bknwy=f,Wkna8=t} => {Class=True}
{Mulch=f,Wkna8=t} => {Class=True}
{Rimmx=f,Skrxp=t} => {Class=True}
{Bxqsq=t,Katri5=b} => {Class=True}
{Bkblk=f,Katri5=b} => {Class=True}
{Bkblk=t,Bxqsq=t} => {Class=True}
{Bkxwp=t,Bxqsq=t} => {Class=True}
{Bkxwp=t,Wknck=t} => {Class=True}
{Bkxcr=f,Bkxwp=t} => {Class=True}
{Blxwp=t,Bxqsq=t} => {Class=True}
{Bxqsq=t,Rimmx=f} => {Class=True}
{Bkxcr=t,Wknck=t} => {Class=True}
{Rimmx=f,Wknck=t} => {Class=True}
{Bknwy=f,Bkona=f,Bxqsq=t,Skewr=t,Wkovl=f,Wkpos=t} => {Class=True}
{Bkona=f,Bxqsq=t,Skewr=t,Skrxp=f,Wkovl=f,Wkpos=t} => {Class=True}
{Bknwy=f,Bxqsq=t,Skewr=t,Skrxp=f,Wkovl=f,Wkpos=t} => {Class=True}
{Bkona=f,Bxqsq=t,Dsopp=f,Skewr=t,Wkcti=f,Wkovl=f} => {Class=True}
{Bxqsq=t,Dsopp=f,Skewr=t,Wkcti=f,Wkna8=f,Wkovl=f} => {Class=True}
{Bxqsq=t,Dsopp=f,Reskr=f,Skewr=t,Wkna8=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bkona=f,Bxqsq=t,Dsopp=f,Skewr=t,Wkovl=f} => {Class=True}
{Bkona=f,Bxqsq=t,Dsopp=f,Skewr=t,Skrxp=f,Wkovl=f} => {Class=True}
{Bkona=f,Bxqsq=t,Dsopp=f,Skewr=t,Wkna8=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bxqsq=t,Dsopp=f,Skewr=t,Wkna8=f,Wkovl=f} => {Class=True}
{Bxqsq=t,Dsopp=f,Skewr=t,Skrxp=f,Wkna8=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bkona=f,Bxqsq=t,Skewr=t,Skrxp=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bkona=f,Bxqsq=t,Skewr=t,Wkna8=f,Wkovl=f} => {Class=True}
{Bkona=f,Bxqsq=t,Skewr=t,Skrxp=f,Wkna8=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bxqsq=t,Skewr=t,Skrxp=f,Wkna8=f,Wkovl=f} => {Class=True}
{Bxqsq=t,Dsopp=f,Wkcti=f,Wkovl=f,Wkpos=t,Wtoeg=n} => {Class=True}
{Bxqsq=t,Dsopp=f,Reskr=f,Wkovl=f,Wkpos=t,Wtoeg=n} => {Class=True}
{Bkona=f,Bxqsq=t,Dsopp=f,Wkovl=f,Wkpos=t,Wtoeg=n} => {Class=True}
{Bknwy=f,Bxqsq=t,Dsopp=f,Wkovl=f,Wkpos=t,Wtoeg=n} => {Class=True}
{Bxqsq=t,Dsopp=f,Skrxp=f,Wkovl=f,Wkpos=t,Wtoeg=n} => {Class=True}
{Bknwy=f,Bkona=f,Bxqsq=t,Wkovl=f,Wkpos=t,Wtoeg=n} => {Class=True}
{Bkona=f,Bxqsq=t,Skrxp=f,Wkovl=f,Wkpos=t,Wtoeg=n} => {Class=True}
{Bknwy=f,Bxqsq=t,Skrxp=f,Wkovl=f,Wkpos=t,Wtoeg=n} => {Class=True}
{Bkona=f,Bxqsq=t,Dsopp=f,Wkcti=f,Wkovl=f,Wkpos=t} => {Class=True}
{Bknwy=f,Bxqsq=t,Dsopp=f,Wkcti=f,Wkovl=f,Wkpos=t} => {Class=True}
{Bxqsq=t,Dsopp=f,Thrsk=f,Wkcti=f,Wkovl=f,Wkpos=t} => {Class=True}
{Bkona=f,Bxqsq=t,Thrsk=f,Wkcti=f,Wkovl=f,Wkpos=t} => {Class=True}
{Bknwy=f,Bxqsq=t,Thrsk=f,Wkcti=f,Wkovl=f,Wkpos=t} => {Class=True}
{Bkona=f,Bxqsq=t,Dsopp=f,Wkcti=f,Wkovl=f,Wtoeg=n} => {Class=True}
{Bxqsq=t,Dsopp=f,Wkcti=f,Wkna8=f,Wkovl=f,Wtoeg=n} => {Class=True}
{Bxqsq=t,Dsopp=f,Reskr=f,Wkna8=f,Wkovl=f,Wtoeg=n} => {Class=True}
{Bknwy=f,Bkona=f,Bxqsq=t,Dsopp=f,Wkovl=f,Wtoeg=n} => {Class=True}
{Bkona=f,Bxqsq=t,Dsopp=f,Skrxp=f,Wkovl=f,Wtoeg=n} => {Class=True}
{Bkona=f,Bxqsq=t,Dsopp=f,Wkna8=f,Wkovl=f,Wtoeg=n} => {Class=True}
{Bknwy=f,Bxqsq=t,Dsopp=f,Wkna8=f,Wkovl=f,Wtoeg=n} => {Class=True}
{Bxqsq=t,Dsopp=f,Skrxp=f,Wkna8=f,Wkovl=f,Wtoeg=n} => {Class=True}
{Bknwy=f,Bkona=f,Bxqsq=t,Wkna8=f,Wkovl=f,Wtoeg=n} => {Class=True}
{Bkona=f,Bxqsq=t,Skrxp=f,Wkna8=f,Wkovl=f,Wtoeg=n} => {Class=True}
{Bknwy=f,Bxqsq=t,Skrxp=f,Wkna8=f,Wkovl=f,Wtoeg=n} => {Class=True}
{Bknwy=f,Bxqsq=t,Dsopp=f,Katri5=n,Wkcti=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bxqsq=t,Katri5=n,Thrsk=f,Wkcti=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bkona=f,Bxqsq=t,Dsopp=f,Katri5=n,Wkovl=f} => {Class=True}
{Bkona=f,Bxqsq=t,Dsopp=f,Katri5=n,Skrxp=f,Wkovl=f} => {Class=True}
{Bkona=f,Bxqsq=t,Dsopp=f,Katri5=n,Thrsk=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bxqsq=t,Dsopp=f,Katri5=n,Skrxp=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bxqsq=t,Dsopp=f,Katri5=n,Thrsk=f,Wkovl=f} => {Class=True}
{Bxqsq=t,Dsopp=f,Katri5=n,Skrxp=f,Thrsk=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bkona=f,Bxqsq=t,Katri5=n,Skrxp=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bkona=f,Bxqsq=t,Katri5=n,Thrsk=f,Wkovl=f} => {Class=True}
{Bkona=f,Bxqsq=t,Katri5=n,Skrxp=f,Thrsk=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bxqsq=t,Katri5=n,Skrxp=f,Thrsk=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bkona=f,Bxqsq=t,Dsopp=f,Wkcti=f,Wkovl=f} => {Class=True}
{Bkona=f,Bxqsq=t,Dsopp=f,Wkcti=f,Wkna8=f,Wkovl=f} => {Class=True}
{Bkona=f,Bxqsq=t,Dsopp=f,Thrsk=f,Wkcti=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bxqsq=t,Dsopp=f,Wkcti=f,Wkna8=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bxqsq=t,Dsopp=f,Thrsk=f,Wkcti=f,Wkovl=f} => {Class=True}
{Bxqsq=t,Dsopp=f,Thrsk=f,Wkcti=f,Wkna8=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bkona=f,Bxqsq=t,Thrsk=f,Wkcti=f,Wkovl=f} => {Class=True}
{Bkona=f,Bxqsq=t,Thrsk=f,Wkcti=f,Wkna8=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bxqsq=t,Thrsk=f,Wkcti=f,Wkna8=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bkona=f,Bxqsq=t,Dsopp=f,Reskr=f,Wkovl=f} => {Class=True}
{Bkona=f,Bxqsq=t,Dsopp=f,Reskr=f,Wkna8=f,Wkovl=f} => {Class=True}
{Bkona=f,Bxqsq=t,Dsopp=f,Reskr=f,Thrsk=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bxqsq=t,Dsopp=f,Reskr=f,Wkna8=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bxqsq=t,Dsopp=f,Reskr=f,Thrsk=f,Wkovl=f} => {Class=True}
{Bxqsq=t,Dsopp=f,Reskr=f,Thrsk=f,Wkna8=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bkona=f,Bxqsq=t,Reskr=f,Thrsk=f,Wkovl=f} => {Class=True}
{Bkona=f,Bxqsq=t,Reskr=f,Thrsk=f,Wkna8=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bxqsq=t,Reskr=f,Thrsk=f,Wkna8=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bkona=f,Bxqsq=t,Dsopp=f,Wkna8=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bxqsq=t,Dsopp=f,Thrsk=f,Wkna8=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bkona=f,Bxqsq=t,Thrsk=f,Wkna8=f,Wkovl=f} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Cntxt=t,Simpl=f,Wknck=t} => {Class=True}
{Bkona=f,Bkxbq=t,Blxwp=t,Bxqsq=t,Skrxp=f,Wknck=t} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t,Cntxt=f,R2ar8=t,Wknck=t} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t,Cntxt=f,Wknck=t,Wkpos=t} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t,Cntxt=f,Katri5=n,Wknck=t} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t,Cntxt=f,Dsopp=f,Wknck=t} => {Class=True}
{Bkona=f,Bkxbq=f,Blxwp=t,Bxqsq=t,Cntxt=f,Wknck=t} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t,Cntxt=f,Wkna8=f,Wknck=t} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t,Dwipd=l,R2ar8=t,Wknck=t} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t,Wkcti=f,Wknck=t,Wkpos=t} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t,Reskr=f,Wknck=t,Wkpos=t} => {Class=True}
{Bkblk=f,Bkxbq=f,Blxwp=t,Bxqsq=t,Wknck=t,Wkpos=t} => {Class=True}
{Bkon8=f,Bkxbq=f,Blxwp=t,Bxqsq=t,Wknck=t,Wkpos=t} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t,Katri5=n,Wkcti=f,Wknck=t} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t,Katri5=n,Reskr=f,Wknck=t} => {Class=True}
{Bkblk=f,Bkxbq=f,Blxwp=t,Bxqsq=t,Katri5=n,Wknck=t} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t,Katri5=n,Skrxp=f,Wknck=t} => {Class=True}
{Bkon8=f,Bkxbq=f,Blxwp=t,Bxqsq=t,Katri5=n,Wknck=t} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t,Dsopp=f,Wkcti=f,Wknck=t} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t,Wkcti=f,Wkna8=f,Wknck=t} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t,Dsopp=f,Reskr=f,Wknck=t} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t,Reskr=f,Wkna8=f,Wknck=t} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t,Dsopp=f,Skrxp=f,Wknck=t} => {Class=True}
{Bkon8=f,Bkxbq=f,Blxwp=t,Bxqsq=t,Dsopp=f,Wknck=t} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t,Skrxp=f,Wkna8=f,Wknck=t} => {Class=True}
{Bkon8=f,Bkxbq=f,Blxwp=t,Bxqsq=t,Wkna8=f,Wknck=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Cntxt=f,Dwipd=l,Simpl=f,Wknck=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Cntxt=f,Dsopp=f,Simpl=f,Wknck=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Cntxt=f,Simpl=f,Skrxp=f,Wknck=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Cntxt=f,R2ar8=t,Skrxp=f,Wknck=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Cntxt=f,Dwipd=l,Wknck=t,Wkpos=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Cntxt=f,Dwipd=l,Katri5=n,Wknck=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Cntxt=f,Dsopp=f,Dwipd=l,Wknck=t} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Cntxt=f,Dwipd=l,Wknck=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Cntxt=f,Dwipd=l,Wkna8=f,Wknck=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Cntxt=f,Skrxp=f,Wknck=t,Wkpos=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Cntxt=f,Katri5=n,Wknck=t,Wtoeg=n} => {Class=True}
{Blxwp=t,Bxqsq=t,Cntxt=f,Dsopp=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Cntxt=f,Wknck=t,Wtoeg=n} => {Class=True}
{Blxwp=t,Bxqsq=t,Cntxt=f,Katri5=n,Skrxp=f,Wknck=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Cntxt=f,Dsopp=f,Skrxp=f,Wknck=t} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Cntxt=f,Skrxp=f,Wknck=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Cntxt=f,Skrxp=f,Wkna8=f,Wknck=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Dwipd=l,Simpl=f,Wknck=t,Wkovl=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Simpl=f,Skewr=t,Wknck=t,Wkovl=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Simpl=f,Wknck=t,Wkovl=t,Wtoeg=n} => {Class=True}
{Blxwp=t,Bxqsq=t,Dwipd=l,R2ar8=t,Simpl=f,Wknck=t} => {Class=True}
{Blxwp=t,Bxqsq=t,R2ar8=t,Simpl=f,Skewr=t,Wknck=t} => {Class=True}
{Blxwp=t,Bxqsq=t,R2ar8=t,Simpl=f,Wknck=t,Wtoeg=n} => {Class=True}
{Blxwp=t,Bxqsq=t,R2ar8=t,Reskr=f,Simpl=f,Wknck=t} => {Class=True}
{Blxwp=t,Bxqsq=t,R2ar8=t,Simpl=f,Skrxp=f,Wknck=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Dwipd=l,Katri5=n,Simpl=f,Wknck=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Dwipd=l,Simpl=f,Wkcti=f,Wknck=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Dwipd=l,Reskr=f,Simpl=f,Wknck=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Dsopp=f,Dwipd=l,Simpl=f,Wknck=t} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Dwipd=l,Simpl=f,Wknck=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Dwipd=l,Simpl=f,Wkna8=f,Wknck=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Katri5=n,Simpl=f,Skewr=t,Wknck=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Reskr=f,Simpl=f,Skewr=t,Wknck=t} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Simpl=f,Skewr=t,Wknck=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Reskr=f,Simpl=f,Wknck=t,Wkpos=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Katri5=n,Simpl=f,Wknck=t,Wtoeg=n} => {Class=True}
{Blxwp=t,Bxqsq=t,Simpl=f,Wkcti=f,Wknck=t,Wtoeg=n} => {Class=True}
{Blxwp=t,Bxqsq=t,Reskr=f,Simpl=f,Wknck=t,Wtoeg=n} => {Class=True}
{Blxwp=t,Bxqsq=t,Dsopp=f,Simpl=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Simpl=f,Wknck=t,Wtoeg=n} => {Class=True}
{Blxwp=t,Bxqsq=t,Simpl=f,Wkna8=f,Wknck=t,Wtoeg=n} => {Class=True}
{Blxwp=t,Bxqsq=t,Katri5=n,Reskr=f,Simpl=f,Wknck=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Katri5=n,Simpl=f,Skrxp=f,Wknck=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Dsopp=f,Simpl=f,Wkcti=f,Wknck=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Simpl=f,Skrxp=f,Wkcti=f,Wknck=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Simpl=f,Wkcti=f,Wkna8=f,Wknck=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Dsopp=f,Reskr=f,Simpl=f,Wknck=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Reskr=f,Simpl=f,Skrxp=f,Wknck=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Reskr=f,Simpl=f,Wkna8=f,Wknck=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Dsopp=f,Simpl=f,Skrxp=f,Wknck=t} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Simpl=f,Skrxp=f,Wknck=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Simpl=f,Skrxp=f,Wkna8=f,Wknck=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Dwipd=l,Reskr=f,Wknck=t,Wkovl=t} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Dwipd=l,Wknck=t,Wkovl=t} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Skewr=t,Wknck=t,Wkovl=t} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Wknck=t,Wkovl=t,Wtoeg=n} => {Class=True}
{Blxwp=t,Bxqsq=t,Dwipd=l,R2ar8=t,Reskr=f,Wknck=t} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Dwipd=l,R2ar8=t,Wknck=t} => {Class=True}
{Blxwp=t,Bxqsq=t,R2ar8=t,Reskr=f,Skewr=t,Wknck=t} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,R2ar8=t,Skewr=t,Wknck=t} => {Class=True}
{Blxwp=t,Bxqsq=t,R2ar8=t,Reskr=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,R2ar8=t,Wknck=t,Wtoeg=n} => {Class=True}
{Blxwp=t,Bxqsq=t,R2ar8=t,Reskr=f,Skrxp=f,Wknck=t} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,R2ar8=t,Skrxp=f,Wknck=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Dwipd=l,Wkcti=f,Wknck=t,Wkpos=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Dwipd=l,Reskr=f,Wknck=t,Wkpos=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Dwipd=l,Katri5=n,Wkcti=f,Wknck=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Dwipd=l,Katri5=n,Reskr=f,Wknck=t} => {Class=True}
{Bkblk=f,Blxwp=t,Bxqsq=t,Dwipd=l,Katri5=n,Wknck=t} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Dwipd=l,Katri5=n,Wknck=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Dwipd=l,Katri5=n,Skrxp=f,Wknck=t} => {Class=True}
{Bkon8=f,Blxwp=t,Bxqsq=t,Dwipd=l,Katri5=n,Wknck=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Dsopp=f,Dwipd=l,Wkcti=f,Wknck=t} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Dwipd=l,Wkcti=f,Wknck=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Dwipd=l,Wkcti=f,Wkna8=f,Wknck=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Dsopp=f,Dwipd=l,Reskr=f,Wknck=t} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Dwipd=l,Reskr=f,Wknck=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Dwipd=l,Reskr=f,Wkna8=f,Wknck=t} => {Class=True}
{Bkblk=f,Bkona=f,Blxwp=t,Bxqsq=t,Dwipd=l,Wknck=t} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Dwipd=l,Skrxp=f,Wknck=t} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Dwipd=l,Wkna8=f,Wknck=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Dwipd=l,Skrxp=f,Wkna8=f,Wknck=t} => {Class=True}
{Bkon8=f,Blxwp=t,Bxqsq=t,Dwipd=l,Wkna8=f,Wknck=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Katri5=n,Reskr=f,Skewr=t,Wknck=t} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Katri5=n,Skewr=t,Wknck=t} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Skewr=t,Wkcti=f,Wknck=t} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Skewr=t,Wkna8=f,Wknck=t} => {Class=True}
{Bkon8=f,Bkona=f,Blxwp=t,Bxqsq=t,Skewr=t,Wknck=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Katri5=n,Wkcti=f,Wknck=t,Wtoeg=n} => {Class=True}
{Blxwp=t,Bxqsq=t,Katri5=n,Reskr=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Katri5=n,Wknck=t,Wtoeg=n} => {Class=True}
{Bkon8=f,Blxwp=t,Bxqsq=t,Katri5=n,Wknck=t,Wtoeg=n} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Wkcti=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Wkna8=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bkon8=f,Bkona=f,Blxwp=t,Bxqsq=t,Wknck=t,Wtoeg=n} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Katri5=n,Wkcti=f,Wknck=t} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Katri5=n,Reskr=f,Wknck=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Katri5=n,Reskr=f,Skrxp=f,Wknck=t} => {Class=True}
{Bkblk=f,Bkona=f,Blxwp=t,Bxqsq=t,Katri5=n,Wknck=t} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Katri5=n,Skrxp=f,Wknck=t} => {Class=True}
{Bkon8=f,Bkona=f,Blxwp=t,Bxqsq=t,Katri5=n,Wknck=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Dsopp=f,Skrxp=f,Wkcti=f,Wknck=t} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Wkcti=f,Wkna8=f,Wknck=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Skrxp=f,Wkcti=f,Wkna8=f,Wknck=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Dsopp=f,Reskr=f,Skrxp=f,Wknck=t} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Reskr=f,Wkna8=f,Wknck=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Reskr=f,Skrxp=f,Wkna8=f,Wknck=t} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Skrxp=f,Wkna8=f,Wknck=t} => {Class=True}
{Bkon8=f,Bkona=f,Blxwp=t,Bxqsq=t,Wkna8=f,Wknck=t} => {Class=True}
{Blxwp=f,Bxqsq=t,Katri5=n,Simpl=t,Skewr=t,Wknck=t} => {Class=True}
{Blxwp=f,Bxqsq=t,Katri5=n,Simpl=t,Wknck=t,Wtoeg=n} => {Class=True}
{Bkxcr=f,Bxqsq=t,Katri5=n,Simpl=t,Wknck=t,Wtoeg=n} => {Class=True}
{Bkxwp=f,Bxqsq=t,Katri5=n,Simpl=t,Skewr=t,Wknck=t} => {Class=True}
{Bxqsq=t,Katri5=n,Simpl=t,Skewr=t,Wkcti=f,Wknck=t} => {Class=True}
{Bxqsq=t,Katri5=n,Reskr=f,Simpl=t,Skewr=t,Wknck=t} => {Class=True}
{Bxqsq=t,Dsopp=f,Katri5=n,Simpl=t,Skewr=t,Wknck=t} => {Class=True}
{Bxqsq=t,Katri5=n,Simpl=t,Skewr=t,Skrxp=f,Wknck=t} => {Class=True}
{Bxqsq=t,Katri5=n,Simpl=t,Skewr=t,Wkna8=f,Wknck=t} => {Class=True}
{Bkon8=f,Bxqsq=t,Katri5=n,Simpl=t,Skewr=t,Wknck=t} => {Class=True}
{Bkxwp=f,Bxqsq=t,Katri5=n,Simpl=t,Wknck=t,Wtoeg=n} => {Class=True}
{Bxqsq=t,Katri5=n,Simpl=t,Wkcti=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bxqsq=t,Katri5=n,Reskr=f,Simpl=t,Wknck=t,Wtoeg=n} => {Class=True}
{Bxqsq=t,Dsopp=f,Katri5=n,Simpl=t,Wknck=t,Wtoeg=n} => {Class=True}
{Bxqsq=t,Katri5=n,Simpl=t,Skrxp=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bxqsq=t,Katri5=n,Simpl=t,Wkna8=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bkon8=f,Bxqsq=t,Katri5=n,Simpl=t,Wknck=t,Wtoeg=n} => {Class=True}
{Bkona=f,Bkxbq=t,Bxqsq=t,Cntxt=t,Katri5=n,Wknck=t} => {Class=True}
{Bkxbq=f,Bxqsq=t,Cntxt=t,Dwipd=l,Katri5=n,Wknck=t} => {Class=True}
{Bkxbq=f,Bxqsq=t,Cntxt=t,Katri5=n,Qxmsq=f,Wknck=t} => {Class=True}
{Bxqsq=t,Cntxt=t,Dwipd=l,Katri5=n,Simpl=f,Wknck=t} => {Class=True}
{Bxqsq=t,Cntxt=t,Dsopp=f,Dwipd=l,Katri5=n,Wknck=t} => {Class=True}
{Bkona=f,Bxqsq=t,Cntxt=t,Dwipd=l,Katri5=n,Wknck=t} => {Class=True}
