{Bkona=f,Bxqsq=t,Skewr=t,Skrxp=f,Wkna8=f,Wkovl=f} => {Class=True}
{Bkona=f,Bxqsq=t,Dsopp=f,Wkcti=f,Wkovl=f,Wkpos=t} => {Class=True}
{Bknwy=f,Bxqsq=t,Dsopp=f,Wkcti=f,Wkovl=f,Wkpos=t} => {Class=True}
{Bxqsq=t,Dsopp=f,Thrsk=f,Wkcti=f,Wkovl=f,Wkpos=t} => {Class=True}
{Bkona=f,Bxqsq=t,Thrsk=f,Wkcti=f,Wkovl=f,Wkpos=t} => {Class=True}
{Bknwy=f,Bxqsq=t,Thrsk=f,Wkcti=f,Wkovl=f,Wkpos=t} => {Class=True}
{Bkona=f,Bxqsq=t,Dsopp=f,Wkna8=f,Wkovl=f,Wtoeg=n} => {Class=True}
{Bkona=f,Bxqsq=t,Dsopp=f,Skrxp=f,Wkovl=f,Wtoeg=n} => {Class=True}
{Bknwy=f,Bxqsq=t,Dsopp=f,Wkna8=f,Wkovl=f,Wtoeg=n} => {Class=True}
{Bxqsq=t,Dsopp=f,Skrxp=f,Wkna8=f,Wkovl=f,Wtoeg=n} => {Class=True}
{Bkona=f,Bxqsq=t,Skrxp=f,Wkna8=f,Wkovl=f,Wtoeg=n} => {Class=True}
{Bknwy=f,Bxqsq=t,Skrxp=f,Wkna8=f,Wkovl=f,Wtoeg=n} => {Class=True}
{Bknwy=f,Bxqsq=t,Dsopp=f,Katri5=n,Wkcti=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bxqsq=t,Katri5=n,Thrsk=f,Wkcti=f,Wkovl=f} => {Class=True}
{Bkona=f,Bxqsq=t,Dsopp=f,Katri5=n,Skrxp=f,Wkovl=f} => {Class=True}
{Bkona=f,Bxqsq=t,Dsopp=f,Katri5=n,Thrsk=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bxqsq=t,Dsopp=f,Katri5=n,Skrxp=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bxqsq=t,Dsopp=f,Katri5=n,Thrsk=f,Wkovl=f} => {Class=True}
{Bxqsq=t,Dsopp=f,Katri5=n,Skrxp=f,Thrsk=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bkona=f,Bxqsq=t,Katri5=n,Skrxp=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bkona=f,Bxqsq=t,Katri5=n,Thrsk=f,Wkovl=f} => {Class=True}
{Bkona=f,Bxqsq=t,Katri5=n,Skrxp=f,Thrsk=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bxqsq=t,Katri5=n,Skrxp=f,Thrsk=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bkona=f,Bxqsq=t,Dsopp=f,Wkcti=f,Wkovl=f} => {Class=True}
{Bkona=f,Bxqsq=t,Dsopp=f,Wkcti=f,Wkna8=f,Wkovl=f} => {Class=True}
{Bkona=f,Bxqsq=t,Dsopp=f,Thrsk=f,Wkcti=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bxqsq=t,Dsopp=f,Wkcti=f,Wkna8=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bxqsq=t,Dsopp=f,Thrsk=f,Wkcti=f,Wkovl=f} => {Class=True}
{Bxqsq=t,Dsopp=f,Thrsk=f,Wkcti=f,Wkna8=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bkona=f,Bxqsq=t,Thrsk=f,Wkcti=f,Wkovl=f} => {Class=True}
{Bkona=f,Bxqsq=t,Thrsk=f,Wkcti=f,Wkna8=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bxqsq=t,Thrsk=f,Wkcti=f,Wkna8=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bkona=f,Bxqsq=t,Dsopp=f,Reskr=f,Wkovl=f} => {Class=True}
{Bkona=f,Bxqsq=t,Dsopp=f,Reskr=f,Wkna8=f,Wkovl=f} => {Class=True}
{Bkona=f,Bxqsq=t,Dsopp=f,Reskr=f,Thrsk=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bxqsq=t,Dsopp=f,Reskr=f,Wkna8=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bxqsq=t,Dsopp=f,Reskr=f,Thrsk=f,Wkovl=f} => {Class=True}
{Bxqsq=t,Dsopp=f,Reskr=f,Thrsk=f,Wkna8=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bkona=f,Bxqsq=t,Reskr=f,Thrsk=f,Wkovl=f} => {Class=True}
{Bkona=f,Bxqsq=t,Reskr=f,Thrsk=f,Wkna8=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bxqsq=t,Reskr=f,Thrsk=f,Wkna8=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bkona=f,Bxqsq=t,Dsopp=f,Wkna8=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bxqsq=t,Dsopp=f,Thrsk=f,Wkna8=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bkona=f,Bxqsq=t,Thrsk=f,Wkna8=f,Wkovl=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,Wkcti=f,Wkna8=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bxqsq=t,Simpl=f,Wkcti=f,Wknck=t,Wkovl=t,Wtoeg=n} => {Class=True}
{Bxqsq=t,R2ar8=t,Simpl=f,Skewr=t,Wkcti=f,Wknck=t} => {Class=True}
{Bxqsq=t,R2ar8=t,Simpl=f,Wkcti=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bxqsq=t,Dsopp=f,Simpl=f,Skewr=t,Wkcti=f,Wknck=t} => {Class=True}
{Bkona=f,Bxqsq=t,Simpl=f,Skewr=t,Wkcti=f,Wknck=t} => {Class=True}
{Bxqsq=t,Simpl=f,Skewr=t,Wkcti=f,Wkna8=f,Wknck=t} => {Class=True}
{Bkona=f,Bxqsq=t,Katri5=n,Simpl=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bxqsq=t,Katri5=n,Qxmsq=f,Simpl=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bxqsq=t,Reskr=f,Simpl=f,Wkcti=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bxqsq=t,Dsopp=f,Simpl=f,Wkcti=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bkona=f,Bxqsq=t,Simpl=f,Wkcti=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bxqsq=t,Simpl=f,Wkcti=f,Wkna8=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bxqsq=t,Qxmsq=f,Simpl=f,Wkcti=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bxqsq=t,Dsopp=f,Reskr=f,Simpl=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bkona=f,Bxqsq=t,Reskr=f,Simpl=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bxqsq=t,Qxmsq=f,Reskr=f,Simpl=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bxqsq=t,Dsopp=f,R2ar8=t,Wkcti=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bxqsq=t,Qxmsq=f,R2ar8=t,Wkcti=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bxqsq=t,Dsopp=f,Katri5=n,Skewr=t,Wkcti=f,Wknck=t} => {Class=True}
{Bkona=f,Bxqsq=t,Katri5=n,Skewr=t,Wkcti=f,Wknck=t} => {Class=True}
{Bxqsq=t,Katri5=n,Rxmsq=f,Skewr=t,Wkcti=f,Wknck=t} => {Class=True}
{Bxqsq=t,Katri5=n,Skewr=t,Wkcti=f,Wkna8=f,Wknck=t} => {Class=True}
{Bkon8=f,Bxqsq=t,Katri5=n,Skewr=t,Wkcti=f,Wknck=t} => {Class=True}
{Bxqsq=t,Katri5=n,Qxmsq=f,Skewr=t,Wkcti=f,Wknck=t} => {Class=True}
{Bkona=f,Bxqsq=t,Katri5=n,Reskr=f,Skewr=t,Wknck=t} => {Class=True}
{Bxqsq=t,Katri5=n,Qxmsq=f,Reskr=f,Skewr=t,Wknck=t} => {Class=True}
{Bkona=f,Bxqsq=t,Dsopp=f,Katri5=n,Skewr=t,Wknck=t} => {Class=True}
{Bxqsq=t,Dsopp=f,Katri5=n,Rxmsq=f,Skewr=t,Wknck=t} => {Class=True}
{Bxqsq=t,Dsopp=f,Katri5=n,Skewr=t,Skrxp=f,Wknck=t} => {Class=True}
{Bkona=f,Bxqsq=t,Katri5=n,Rxmsq=f,Skewr=t,Wknck=t} => {Class=True}
{Bkona=f,Bxqsq=t,Katri5=n,Skewr=t,Wkna8=f,Wknck=t} => {Class=True}
{Bkona=f,Bxqsq=t,Katri5=n,Skewr=t,Skrxp=f,Wknck=t} => {Class=True}
{Bkon8=f,Bkona=f,Bxqsq=t,Katri5=n,Skewr=t,Wknck=t} => {Class=True}
{Bkona=f,Bxqsq=t,Katri5=n,Qxmsq=f,Skewr=t,Wknck=t} => {Class=True}
{Bxqsq=t,Katri5=n,Rxmsq=f,Skewr=t,Wkna8=f,Wknck=t} => {Class=True}
{Bxqsq=t,Katri5=n,Rxmsq=f,Skewr=t,Skrxp=f,Wknck=t} => {Class=True}
{Bkon8=f,Bxqsq=t,Katri5=n,Rxmsq=f,Skewr=t,Wknck=t} => {Class=True}
{Bxqsq=t,Katri5=n,Skewr=t,Skrxp=f,Wkna8=f,Wknck=t} => {Class=True}
{Bxqsq=t,Katri5=n,Qxmsq=f,Skewr=t,Wkna8=f,Wknck=t} => {Class=True}
{Bxqsq=t,Katri5=n,Qxmsq=f,Skewr=t,Skrxp=f,Wknck=t} => {Class=True}
{Bkon8=f,Bxqsq=t,Katri5=n,Qxmsq=f,Skewr=t,Wknck=t} => {Class=True}
{Bxqsq=t,Dsopp=f,Katri5=n,Wkcti=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bkona=f,Bxqsq=t,Katri5=n,Wkcti=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bxqsq=t,Katri5=n,Rxmsq=f,Wkcti=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bxqsq=t,Katri5=n,Wkcti=f,Wkna8=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bkon8=f,Bxqsq=t,Katri5=n,Wkcti=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bxqsq=t,Katri5=n,Qxmsq=f,Wkcti=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bxqsq=t,Dsopp=f,Katri5=n,Reskr=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bkona=f,Bxqsq=t,Katri5=n,Reskr=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bxqsq=t,Katri5=n,Reskr=f,Rxmsq=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bxqsq=t,Katri5=n,Qxmsq=f,Reskr=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bkona=f,Bxqsq=t,Dsopp=f,Katri5=n,Wknck=t,Wtoeg=n} => {Class=True}
{Bxqsq=t,Dsopp=f,Katri5=n,Skrxp=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bkona=f,Bxqsq=t,Katri5=n,Rxmsq=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bkona=f,Bxqsq=t,Katri5=n,Wkna8=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bkona=f,Bxqsq=t,Katri5=n,Skrxp=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bkon8=f,Bkona=f,Bxqsq=t,Katri5=n,Wknck=t,Wtoeg=n} => {Class=True}
{Bkona=f,Bxqsq=t,Katri5=n,Qxmsq=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bxqsq=t,Katri5=n,Rxmsq=f,Wkna8=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bxqsq=t,Katri5=n,Rxmsq=f,Skrxp=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bkon8=f,Bxqsq=t,Katri5=n,Rxmsq=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bxqsq=t,Katri5=n,Skrxp=f,Wkna8=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bxqsq=t,Katri5=n,Qxmsq=f,Wkna8=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bxqsq=t,Katri5=n,Qxmsq=f,Skrxp=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bkon8=f,Bxqsq=t,Katri5=n,Qxmsq=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bxqsq=t,Dsopp=f,Wkcti=f,Wkna8=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bkona=f,Bxqsq=t,Wkcti=f,Wkna8=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bxqsq=t,Rxmsq=f,Wkcti=f,Wkna8=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bxqsq=t,Qxmsq=f,Wkcti=f,Wkna8=f,Wknck=t,Wtoeg=n} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t,Dsopp=f,Skrxp=f,Wtoeg=n} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t,Skrxp=f,Wkna8=f,Wtoeg=n} => {Class=True}
{Blxwp=t,Bxqsq=t,Dsopp=f,Dwipd=l,Simpl=f,Wkcti=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Dwipd=l,Simpl=f,Wkcti=f,Wkna8=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Dsopp=f,Simpl=f,Skewr=t,Wkcti=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Simpl=f,Skewr=t,Wkcti=f,Wkna8=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Dsopp=f,Simpl=f,Wkcti=f,Wtoeg=n} => {Class=True}
{Blxwp=t,Bxqsq=t,Simpl=f,Wkcti=f,Wkna8=f,Wtoeg=n} => {Class=True}
{Blxwp=t,Bxqsq=t,Dsopp=f,Reskr=f,Simpl=f,Wtoeg=n} => {Class=True}
{Blxwp=t,Bxqsq=t,Reskr=f,Simpl=f,Wkna8=f,Wtoeg=n} => {Class=True}
{Blxwp=t,Bxqsq=t,Dsopp=f,Simpl=f,Skrxp=f,Wkcti=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Simpl=f,Skrxp=f,Wkcti=f,Wkna8=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Dsopp=f,Reskr=f,Simpl=f,Skrxp=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Reskr=f,Simpl=f,Skrxp=f,Wkna8=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Dsopp=f,Dwipd=l,Skewr=t,Skrxp=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Dwipd=l,Skewr=t,Skrxp=f,Wkna8=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Dsopp=f,Dwipd=l,Skrxp=f,Wtoeg=n} => {Class=True}
{Bkon8=f,Blxwp=t,Bxqsq=t,Dsopp=f,Dwipd=l,Wtoeg=n} => {Class=True}
{Blxwp=t,Bxqsq=t,Dwipd=l,Skrxp=f,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkon8=f,Blxwp=t,Bxqsq=t,Dwipd=l,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Dwipd=l,Wkcti=f,Wkna8=f} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Dwipd=l,Skrxp=f,Wkna8=f} => {Class=True}
{Bkon8=f,Bkona=f,Blxwp=t,Bxqsq=t,Dwipd=l,Wkna8=f} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Skewr=t,Wkcti=f,Wkna8=f} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Skewr=t,Skrxp=f,Wkna8=f} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Wkcti=f,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Skrxp=f,Wkna8=f,Wtoeg=n} => {Class=True}
{Bxqsq=t,Cntxt=t,Qxmsq=f,R2ar8=t,Simpl=f,Wkcti=f} => {Class=True}
{Bkona=f,Bxqsq=t,Cntxt=t,Dsopp=f,Simpl=f,Wkcti=f} => {Class=True}
{Bkona=f,Bxqsq=t,Cntxt=t,Rxmsq=f,Simpl=f,Wkcti=f} => {Class=True}
{Bkona=f,Bxqsq=t,Cntxt=t,Qxmsq=f,Simpl=f,Wkcti=f} => {Class=True}
{Bkona=f,Bxqsq=t,Cntxt=t,Dsopp=f,Dwipd=l,Wkcti=f} => {Class=True}
{Bkona=f,Bxqsq=t,Cntxt=t,Dwipd=l,Rxmsq=f,Wkcti=f} => {Class=True}
{Bkona=f,Bxqsq=t,Cntxt=t,Dwipd=l,Qxmsq=f,Wkcti=f} => {Class=True}
{Bxqsq=t,Dwipd=l,R2ar8=t,Simpl=f,Skewr=t,Wkcti=f} => {Class=True}
{Bxqsq=t,Dwipd=l,R2ar8=t,Simpl=f,Wkcti=f,Wtoeg=n} => {Class=True}
{Bxqsq=t,Dwipd=l,R2ar8=t,Reskr=f,Simpl=f,Wtoeg=n} => {Class=True}
{Bxqsq=t,Dsopp=f,Dwipd=l,R2ar8=t,Simpl=f,Wkcti=f} => {Class=True}
{Bkona=f,Bxqsq=t,Dwipd=l,Katri5=n,Simpl=f,Wtoeg=n} => {Class=True}
{Bxqsq=t,Dwipd=l,Reskr=f,Simpl=f,Wkcti=f,Wtoeg=n} => {Class=True}
{Bxqsq=t,Dsopp=f,Dwipd=l,Simpl=f,Wkcti=f,Wtoeg=n} => {Class=True}
{Bkona=f,Bxqsq=t,Dwipd=l,Simpl=f,Wkcti=f,Wtoeg=n} => {Class=True}
{Bxqsq=t,Dsopp=f,Dwipd=l,Reskr=f,Simpl=f,Wtoeg=n} => {Class=True}
{Bkona=f,Bxqsq=t,Dwipd=l,Reskr=f,Simpl=f,Wtoeg=n} => {Class=True}
{Bkona=f,Bxqsq=t,Dsopp=f,Dwipd=l,Wknck=f,Wtoeg=n} => {Class=True}
{Bkspr=f,Bxqsq=t,Dsopp=f,Dwipd=l,Katri5=n,Wtoeg=n} => {Class=True}
{Bxqsq=t,Dwipd=l,Katri5=n,R2ar8=t,Wkcti=f,Wtoeg=n} => {Class=True}
{Bxqsq=t,Dsopp=f,Dwipd=l,Katri5=n,R2ar8=t,Wtoeg=n} => {Class=True}
{Bkona=f,Bxqsq=t,Dwipd=l,Katri5=n,R2ar8=t,Wtoeg=n} => {Class=True}
{Bxqsq=t,Dwipd=l,Katri5=n,R2ar8=t,Rxmsq=f,Wtoeg=n} => {Class=True}
{Bxqsq=t,Dwipd=l,Katri5=n,R2ar8=t,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkon8=f,Bxqsq=t,Dwipd=l,Katri5=n,R2ar8=t,Wtoeg=n} => {Class=True}
{Bxqsq=t,Dwipd=l,Katri5=n,Qxmsq=f,R2ar8=t,Wtoeg=n} => {Class=True}
{Bxqsq=t,Dsopp=f,Dwipd=l,R2ar8=t,Wkcti=f,Wtoeg=n} => {Class=True}
{Bkona=f,Bxqsq=t,Dwipd=l,R2ar8=t,Wkcti=f,Wtoeg=n} => {Class=True}
{Bxqsq=t,Dwipd=l,R2ar8=t,Rxmsq=f,Wkcti=f,Wtoeg=n} => {Class=True}
{Bxqsq=t,Dwipd=l,R2ar8=t,Wkcti=f,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkon8=f,Bxqsq=t,Dwipd=l,R2ar8=t,Wkcti=f,Wtoeg=n} => {Class=True}
{Bxqsq=t,Dwipd=l,Qxmsq=f,R2ar8=t,Wkcti=f,Wtoeg=n} => {Class=True}
{Bxqsq=t,Dsopp=f,Dwipd=l,Katri5=n,Wkcti=f,Wtoeg=n} => {Class=True}
{Bxqsq=t,Dsopp=f,Dwipd=l,Katri5=n,Reskr=f,Wtoeg=n} => {Class=True}
{Bkona=f,Bxqsq=t,Dwipd=l,Katri5=n,Reskr=f,Wtoeg=n} => {Class=True}
{Bxqsq=t,Dwipd=l,Katri5=n,Qxmsq=f,Reskr=f,Wtoeg=n} => {Class=True}
{Bkona=f,Bxqsq=t,Dsopp=f,Dwipd=l,Katri5=n,Wtoeg=n} => {Class=True}
{Bxqsq=t,Dsopp=f,Dwipd=l,Katri5=n,Skrxp=f,Wtoeg=n} => {Class=True}
{Bkona=f,Bxqsq=t,Dwipd=l,Katri5=n,Skrxp=f,Wtoeg=n} => {Class=True}
{Bkon8=f,Bkona=f,Bxqsq=t,Dwipd=l,Katri5=n,Wtoeg=n} => {Class=True}
{Bkona=f,Bxqsq=t,Dwipd=l,Katri5=n,Qxmsq=f,Wtoeg=n} => {Class=True}
{Bxqsq=t,Dsopp=f,Dwipd=l,Reskr=f,Wkcti=f,Wtoeg=n} => {Class=True}
{Dwipd=g,Qxmsq=f,R2ar8=t,Skewr=t,Thrsk=f,Wknck=t} => {Class=True}
{Bxqsq=f,Dsopp=f,Dwipd=g,R2ar8=t,Thrsk=f,Wknck=t} => {Class=True}
{Bkspr=t,Bkxcr=t,Cntxt=f,Skrxp=f,Thrsk=f,Wknck=t} => {Class=True}
{Bkspr=t,Bkxcr=t,Simpl=f,Skrxp=f,Thrsk=f,Wknck=t} => {Class=True}
{Bkspr=t,Bkxcr=t,R2ar8=t,Skrxp=f,Wkcti=f,Wknck=t} => {Class=True}
{Bkspr=t,Bkxcr=t,Katri5=n,Skrxp=f,Thrsk=f,Wknck=t} => {Class=True}
{Bkspr=t,Bkxcr=t,Skrxp=f,Thrsk=f,Wkcti=f,Wknck=t} => {Class=True}
{Bkspr=t,Bkxcr=t,Reskr=f,Skrxp=f,Thrsk=f,Wknck=t} => {Class=True}
{Bkspr=t,Blxwp=t,Mulch=f,Thrsk=f,Wkcti=f,Wknck=t} => {Class=True}
{Bkspr=t,Blxwp=t,Mulch=f,Reskr=f,Thrsk=f,Wknck=t} => {Class=True}
{Bknwy=f,Bkspr=t,Bkxbq=f,Dsopp=f,Wkcti=f,Wknck=t} => {Class=True}
{Bkspr=t,Katri5=n,R2ar8=t,Wkcti=f,Wknck=t,Wkovl=t} => {Class=True}
{Bkblk=f,Bkspr=t,Katri5=n,R2ar8=t,Wknck=t,Wkovl=t} => {Class=True}
{Bkblk=f,Bkspr=t,R2ar8=t,Reskr=f,Wknck=t,Wkovl=t} => {Class=True}
{Bkblk=f,Bkspr=t,Katri5=n,Reskr=f,Wknck=t,Wkovl=t} => {Class=True}
{Bkspr=t,Katri5=n,R2ar8=t,Skrxp=f,Wknck=t,Wkpos=t} => {Class=True}
{Bkspr=t,R2ar8=t,Reskr=f,Skrxp=f,Wknck=t,Wkpos=t} => {Class=True}
{Bkspr=t,Katri5=n,R2ar8=t,Skrxp=f,Wkcti=f,Wknck=t} => {Class=True}
{Bkblk=f,Bkspr=t,Katri5=n,R2ar8=t,Reskr=f,Wknck=t} => {Class=True}
{Bkspr=t,Katri5=n,R2ar8=t,Reskr=f,Skrxp=f,Wknck=t} => {Class=True}
{Bkblk=f,Bkspr=t,Katri5=n,R2ar8=t,Skrxp=f,Wknck=t} => {Class=True}
{Bkblk=f,Bkspr=t,R2ar8=t,Reskr=f,Skrxp=f,Wknck=t} => {Class=True}
{Bkxcr=t,Katri5=n,Skrxp=f,Thrsk=f,Wknck=t,Wkovl=f} => {Class=True}
{Bkxcr=t,Dsopp=f,Wkcti=f,Wkna8=f,Wknck=t,Wkovl=f} => {Class=True}
{Bkxcr=t,Dsopp=f,Thrsk=f,Wkcti=f,Wknck=t,Wkovl=f} => {Class=True}
{Bkxcr=t,Thrsk=f,Wkcti=f,Wkna8=f,Wknck=t,Wkovl=f} => {Class=True}
{Bkxcr=t,Dsopp=f,Reskr=f,Wkna8=f,Wknck=t,Wkovl=f} => {Class=True}
{Bkxcr=t,Dsopp=f,Reskr=f,Thrsk=f,Wknck=t,Wkovl=f} => {Class=True}
{Bkxcr=t,Reskr=f,Thrsk=f,Wkna8=f,Wknck=t,Wkovl=f} => {Class=True}
{Bkxcr=t,Dsopp=f,Thrsk=f,Wkna8=f,Wknck=t,Wkovl=f} => {Class=True}
{Bkxbq=f,Bkxcr=t,Blxwp=t,Katri5=n,Rimmx=f,Wkovl=f} => {Class=True}
{Bkxbq=f,Bkxcr=t,Blxwp=t,Katri5=n,Skrxp=f,Wkovl=f} => {Class=True}
{Bkxbq=f,Bkxcr=t,Blxwp=t,Reskr=f,Rimmx=f,Wkovl=f} => {Class=True}
{Bkxbq=f,Bkxcr=t,Blxwp=t,Dsopp=f,Reskr=f,Wkovl=f} => {Class=True}
{Bkxbq=f,Bkxcr=t,Blxwp=t,Reskr=f,Wkna8=f,Wkovl=f} => {Class=True}
{Bkxbq=f,Bkxcr=t,Blxwp=t,Skrxp=f,Wkna8=f,Wkovl=f} => {Class=True}
{Bkxcr=t,Blxwp=t,Dsopp=f,Simpl=f,Skrxp=f,Wknck=t} => {Class=True}
{Bkona=f,Bkxcr=t,Blxwp=t,Simpl=f,Skrxp=f,Wknck=t} => {Class=True}
{Bkxcr=t,Blxwp=t,Simpl=f,Skrxp=f,Wkna8=f,Wknck=t} => {Class=True}
{Bkona=f,Bkxcr=t,Blxwp=t,R2ar8=t,Skrxp=f,Wknck=t} => {Class=True}
{Bkon8=f,Bkxcr=t,Blxwp=t,Dsopp=f,Dwipd=l,Wknck=t} => {Class=True}
{Bkxcr=t,Blxwp=t,Dwipd=l,Skrxp=f,Wkna8=f,Wknck=t} => {Class=True}
{Bkon8=f,Bkxcr=t,Blxwp=t,Dwipd=l,Wkna8=f,Wknck=t} => {Class=True}
{Bkxcr=t,Blxwp=t,Reskr=f,Skrxp=f,Wknck=t,Wkpos=t} => {Class=True}
{Bkona=f,Bkxcr=t,Blxwp=t,Katri5=n,Wkcti=f,Wknck=t} => {Class=True}
{Bkona=f,Bkxcr=t,Blxwp=t,Katri5=n,Reskr=f,Wknck=t} => {Class=True}
{Bkxcr=t,Blxwp=t,Katri5=n,Reskr=f,Skrxp=f,Wknck=t} => {Class=True}
{Bkblk=f,Bkona=f,Bkxcr=t,Blxwp=t,Katri5=n,Wknck=t} => {Class=True}
{Bkona=f,Bkxcr=t,Blxwp=t,Katri5=n,Skrxp=f,Wknck=t} => {Class=True}
{Bkon8=f,Bkona=f,Bkxcr=t,Blxwp=t,Katri5=n,Wknck=t} => {Class=True}
{Bkxcr=t,Blxwp=t,Dsopp=f,Skrxp=f,Wkcti=f,Wknck=t} => {Class=True}
{Bkona=f,Bkxcr=t,Blxwp=t,Wkcti=f,Wkna8=f,Wknck=t} => {Class=True}
{Bkxcr=t,Blxwp=t,Skrxp=f,Wkcti=f,Wkna8=f,Wknck=t} => {Class=True}
{Bkxcr=t,Blxwp=t,Dsopp=f,Reskr=f,Skrxp=f,Wknck=t} => {Class=True}
{Bkona=f,Bkxcr=t,Blxwp=t,Reskr=f,Wkna8=f,Wknck=t} => {Class=True}
{Bkxcr=t,Blxwp=t,Reskr=f,Skrxp=f,Wkna8=f,Wknck=t} => {Class=True}
{Bkblk=f,Bkona=f,Bkxcr=t,Blxwp=t,Wkna8=f,Wknck=t} => {Class=True}
{Bkona=f,Bkxcr=t,Blxwp=t,Skrxp=f,Wkna8=f,Wknck=t} => {Class=True}
{Bkon8=f,Bkona=f,Bkxcr=t,Blxwp=t,Wkna8=f,Wknck=t} => {Class=True}
{Bkxbq=f,Bkxcr=t,Dsopp=f,Katri5=n,Wkcti=f,Wknck=t} => {Class=True}
{Bkxbq=f,Bkxcr=t,Katri5=n,Wkcti=f,Wkna8=f,Wknck=t} => {Class=True}
{Bkxbq=f,Bkxcr=t,Dsopp=f,Katri5=n,Skrxp=f,Wknck=t} => {Class=True}
{Bkxbq=f,Bkxcr=t,Katri5=n,Skrxp=f,Wkna8=f,Wknck=t} => {Class=True}
